timestamp,open,high,low,close,volume,turnover,SMA_20,EMA_20,BBM_20_2.0,BBU_20_2.0,BBL_20_2.0,RSI_14
2025-05-16 21:00:00,103642.6,103749.0,103441.2,103556.8,903.235,93581723.5139,103783.955,103657.75717416624,103783.955,104241.612778258,103326.297221742,44.796903260781264
2025-05-16 22:00:00,103556.8,103567.6,103356.4,103463.1,1222.089,126384593.9769,103749.585,103639.21839567422,103749.585,104194.40484656127,103304.76515343874,42.345910493259986
2025-05-16 23:00:00,103463.1,103635.2,103374.6,103410.2,905.494,93736813.4598,103721.515,103617.40711989574,103721.515,104178.04431548236,103264.98568451764,40.88857351682317
2025-05-17 00:00:00,103410.2,103496.1,103045.8,103302.2,2938.232,303370122.3641,103693.39,103587.38739419138,103693.39,104181.02513927186,103205.75486072814,37.822289927927955
2025-05-17 01:00:00,103302.2,103302.3,102539.7,102775.2,4340.612,446293639.7206,103639.20999999999,103510.03621379219,103639.20999999999,104269.41399337295,103009.00600662704,26.59372419202785
2025-05-17 02:00:00,102775.2,103308.1,102680.0,103222.4,2734.105,281665942.3603,103602.98000000001,103482.64228866913,103602.98000000001,104241.93304695307,102964.02695304695,43.12590221397232
2025-05-17 03:00:00,103222.4,103536.0,103109.5,103459.9,1757.023,181545107.5894,103592.725,103480.47635641492,103592.725,104234.0660025712,102951.38399742881,50.02314523937529
2025-05-17 04:00:00,103459.9,103622.8,103415.4,103602.3,1455.074,150644048.2278,103605.73000000001,103492.07860818492,103605.73000000001,104236.13640893089,102975.32359106913,53.89158208593685
2025-05-17 05:00:00,103602.3,103669.4,103285.1,103301.3,1260.927,130461578.5088,103583.04000000001,103473.90921692921,103583.04000000001,104223.3980656247,102942.68193437532,45.33327114255841
2025-05-17 06:00:00,103301.3,103458.3,103240.0,103433.8,946.312,97827024.2157,103567.225,103470.0892915074,103567.225,104205.83185500803,102928.61814499198,49.41362629485955
2025-05-17 07:00:00,103433.8,103593.8,103370.3,103388.4,676.843,70037934.8647,103555.54500000001,103462.3093589829,103555.54500000001,104198.46408789446,102912.62591210556,47.99724852667099
2025-05-17 08:00:00,103388.4,103526.1,103087.1,103367.9,1696.575,175271522.3956,103551.5,103453.3179914607,103551.5,104198.2534208402,102904.7465791598,47.29100122958389
2025-05-17 09:00:00,103367.9,103498.9,102774.2,102850.7,3018.596,310885188.5207,103497.75499999999,103395.92580179777,103497.75499999999,104190.61737252664,102804.89262747334,33.10896424574926
2025-05-17 10:00:00,102850.7,102993.1,102747.7,102818.5,1512.711,155596449.0408,103462.185,103340.93286829322,103462.185,104218.25883731604,102706.11116268396,32.410740962635984
2025-05-17 11:00:00,102818.5,103037.4,102700.1,102932.4,1367.651,140653811.1272,103401.955,103302.02497607483,103401.955,104122.78348963801,102681.126510362,37.76726864190231
2025-05-17 12:00:00,102932.4,103017.1,102841.3,102886.9,744.288,76605792.5029,103341.105,103262.4892640677,103341.105,104016.47165277785,102665.73834722214,36.43627725396946
2025-05-17 13:00:00,102886.9,103054.1,102600.2,102668.0,1552.837,159618273.6918,103284.125,103205.8712389184,103284.125,103985.5654573899,102582.6845426101,30.474468050680784
2025-05-17 14:00:00,102668.0,103136.0,102667.9,103082.8,1678.74,172823362.2314,103256.37,103194.15016854521,103256.37,103942.63481032828,102570.10518967171,48.79373425741998
2025-05-17 15:00:00,103082.8,103141.1,102900.0,102900.0,945.358,97396958.2716,103203.26999999999,103166.135866779,103203.26999999999,103820.52210783908,102586.0178921609,43.02863635882984
2025-05-17 16:00:00,102900.0,103068.7,102725.0,102905.8,1036.286,106577152.1664,103166.43000000001,103141.34197470482,103166.43000000001,103760.80443842486,102572.05556157515,43.27400803969412
2025-05-17 17:00:00,102905.8,103250.0,102888.0,103085.0,1191.306,122850988.4939,103142.84,103135.97607235199,103142.84,103708.74811379887,102576.93188620113,50.824489099010314
2025-05-17 18:00:00,103085.0,103325.0,102932.0,102951.0,1733.7,178798318.6859,103117.235,103118.35930355656,103117.235,103668.27626610229,102566.19373389771,45.5888915465154
2025-05-17 19:00:00,102951.0,103150.0,102875.0,103109.4,398.253,41033243.8941,103102.19499999999,103117.50603655117,103102.19499999999,103635.7095890574,102568.68041094259,52.292087754022276
2025-05-17 20:00:00,103109.4,103396.6,103030.2,103327.2,803.189,82929243.3817,103103.44499999999,103137.47689021297,103103.44499999999,103639.04572117816,102567.84427882182,60.09222851468656
2025-05-17 21:00:00,103327.2,103451.1,103078.7,103203.9,1173.706,121171121.5446,103124.88,103143.80290066889,103124.88,103639.0540176451,102610.7059823549,54.29373886871439
2025-05-17 22:00:00,103203.9,103207.8,102852.8,102996.0,1015.713,104610873.3104,103113.56,103129.72643393851,103113.56,103628.66201912389,102598.4579808761,45.712152674219816
2025-05-17 23:00:00,102996.0,103166.7,102900.4,103081.2,529.882,54620271.3185,103094.625,103125.10486880151,103094.625,103583.28439434791,102605.96560565209,49.48744162221018
2025-05-18 00:00:00,103081.2,103377.0,103050.0,103325.7,1178.737,121700217.0745,103080.795,103144.20916701091,103080.795,103522.34237231723,102639.24762768277,58.9418459431386
2025-05-18 01:00:00,103325.7,103355.8,103100.0,103211.4,645.889,66670415.8061,103076.29999999999,103150.60829396226,103076.29999999999,103510.15918161765,102642.44081838233,53.536764972409635
2025-05-18 02:00:00,103211.4,103309.1,103197.9,103287.9,337.143,34812797.8351,103069.005,103163.68369453728,103069.005,103481.95700931859,102656.05299068142,56.60957351579237
2025-05-18 03:00:00,103287.9,103336.8,103080.0,103233.7,882.052,91035327.0184,103061.26999999999,103170.35191410517,103061.26999999999,103454.34937915394,102668.19062084604,53.70598860616965
2025-05-18 04:00:00,103233.7,103402.9,103233.7,103319.2,494.641,51109727.3082,103058.83499999999,103184.52792228563,103058.83499999999,103444.44906545138,102673.2209345486,57.65893695847404
2025-05-18 05:00:00,103319.2,103640.0,103312.8,103606.3,1652.49,171009250.7992,103096.615,103224.69669159176,103096.615,103540.08639360688,102653.14360639313,68.18458607466171
2025-05-18 06:00:00,103606.3,103633.7,103317.2,103419.5,1055.113,109171714.6257,103126.66500000001,103243.24938763064,103126.66500000001,103572.23131865083,102681.09868134919,57.46075331961019
2025-05-18 07:00:00,103419.5,103956.4,103385.6,103883.4,2068.468,214510616.8933,103174.215,103304.2161126182,103174.215,103723.41600921843,102625.01399078156,70.67615035384405
2025-05-18 08:00:00,103883.4,104050.0,103778.8,103868.6,2567.042,266771943.7159,103223.3,103357.96695903552,103223.3,103836.16852372156,102610.43147627845,69.87703379220086
2025-05-18 09:00:00,103868.6,103980.0,103789.6,103824.9,1184.901,123094523.2065,103281.14499999999,103402.4367724607,103281.14499999999,103891.71518554288,102670.5748144571,67.28510073430382
2025-05-18 10:00:00,103824.9,103895.0,103747.4,103820.8,777.135,80668069.4099,103318.045,103442.28088936921,103318.045,103966.1897774429,102669.9002225571,67.01599798467919
2025-05-18 11:00:00,103820.8,103968.9,103751.2,103758.7,1157.818,120245226.2814,103360.98,103472.41604276262,103360.98,104006.2840526924,102715.6759473076,62.637837900962076
2025-05-18 12:00:00,103758.7,103924.5,103666.7,103922.8,1313.723,136380642.9125,103411.82999999999,103515.30975297569,103411.82999999999,104066.32389076811,102757.33610923187,68.84395967226817
2025-05-18 13:00:00,103922.8,104790.0,103882.3,104708.6,6442.355,672172446.7344,103493.01,103628.95644316848,103493.01,104348.66751116973,102637.35248883026,83.75413020620366
2025-05-18 14:00:00,104708.6,105540.0,104523.5,105247.6,9459.206,993364792.2722,103607.84,103783.11297239055,103607.84,104731.63096089511,102484.04903910488,88.21704965511908
2025-05-18 15:00:00,105247.6,105687.0,104944.0,105484.4,4788.904,504394662.9669,103726.59,103945.14030835335,103726.59,105102.30476832573,102350.87523167426,89.65733743408082
2025-05-18 16:00:00,105484.4,105950.0,105126.0,105782.2,6655.697,702392439.955,103849.34,104120.09837422447,103849.34,105487.9836424517,102210.6963575483,91.21547077983644
2025-05-18 17:00:00,105782.2,105879.8,104764.1,104784.4,8032.506,846620859.4787,103928.36499999999,104183.3651957269,103928.36499999999,105588.25225587326,102268.47774412672,57.64289008542147
2025-05-18 18:00:00,104784.4,104876.7,103900.1,104461.8,10251.927,1070376417.1201,104001.655,104209.88279613387,104001.655,105617.05079699444,102386.25920300555,50.683776010750236
2025-05-18 19:00:00,104461.8,104713.5,103817.4,103842.3,3815.891,397679766.4325,104039.70999999999,104174.8749107878,104039.70999999999,105598.67962989895,102480.74037010103,39.98701975096053
2025-05-18 20:00:00,103842.3,104201.6,103228.0,104021.1,6188.845,641664923.5697,104074.48000000001,104160.22968118897,104074.48000000001,105596.99121866058,102551.96878133944,43.92799182773668
2025-05-18 21:00:00,104021.1,104576.4,104021.0,104138.5,3046.84,317732258.5492,104120.835,104158.1601877424,104120.835,105588.15677832875,102653.51322167127,46.58544876973212
2025-05-18 22:00:00,104138.5,105994.0,103916.9,105936.9,12052.357,1266649802.9337,104253.285,104327.56397938597,104253.285,105874.22423555705,102632.34576444296,70.93395039174492
2025-05-18 23:00:00,105936.9,106650.0,105437.8,106428.1,9687.497,1026788389.8126,104413.005,104527.61502896826,104413.005,106228.7499490208,102597.26005097921,74.58503680994257
2025-05-19 00:00:00,106428.1,107134.3,105124.4,105230.4,11324.881,1203076838.3215,104508.565,104594.54693097128,104508.565,106282.6181710716,102734.5118289284,55.109144337619945
2025-05-19 01:00:00,105230.4,105385.4,104700.0,105018.3,4833.922,507584061.8404,104579.16500000001,104634.90436611687,104579.16500000001,106313.98290614272,102844.3470938573,52.31766426462667
2025-05-19 02:00:00,105018.3,105150.0,104527.1,104610.4,3363.85,352398153.577,104638.70999999999,104632.57061696288,104638.70999999999,106285.44892207396,102991.97107792602,47.03128133879046
2025-05-19 03:00:00,104610.4,104610.4,103510.6,103566.8,5365.103,557891394.1929,104622.88,104531.0686534426,104622.88,106305.87821384016,102939.88178615985,36.225562144589475
2025-05-19 04:00:00,103566.8,103737.0,102750.0,102964.0,10149.972,1047770615.8954,104577.65,104381.8240197814,104577.65,106389.67554123967,102765.62445876031,31.415046289575102
2025-05-19 05:00:00,102964.0,103063.3,102422.1,102983.9,6977.472,717365777.5904,104535.6,104248.68839884984,104535.6,106456.91348273704,102614.28651726297,31.76022329239673
2025-05-19 06:00:00,102983.9,103136.5,102000.0,102155.3,8920.563,913978394.4409,104452.325,104049.31807514986,104452.325,106631.19774851247,102273.45225148753,25.57599743165541
2025-05-19 07:00:00,102155.3,103299.9,102112.0,103169.4,4944.146,508525396.1201,104422.86000000002,103965.51635370702,104422.86000000002,106656.47768617637,102189.24231382366,41.62686681688692
2025-05-19 08:00:00,103169.4,103300.0,102866.4,103186.6,2556.57,263616301.8224,104386.05,103891.33384383016,104386.05,106677.87331963459,102094.22668036542,41.872204894714876
2025-05-19 09:00:00,103186.6,103392.0,102945.3,103020.3,2615.005,269745156.6168,104301.635,103808.37823965587,104301.635,106666.63745133951,101936.63254866048,39.99682531046856
2025-05-19 10:00:00,103020.3,103045.5,102799.9,102881.9,2391.802,246159898.579,104183.35,103720.14221683149,104183.35,106585.49135567238,101781.20864432763,38.347551580944
2025-05-19 11:00:00,102881.9,103019.1,102733.1,102910.8,1238.634,127471149.8681,104054.67,103643.06200570468,104054.67,106439.01924331675,101670.32075668324,38.954055618301254
2025-05-19 12:00:00,102910.8,102910.9,102100.0,102432.0,4998.968,512124552.967,103887.16,103527.72276706612,103887.16,106230.87869463445,101543.44130536556,32.78805901059964
2025-05-19 13:00:00,102432.0,103495.8,102274.8,103239.7,6029.794,620422950.0866,103809.925,103500.29202734554,103809.925,106130.8455159977,101489.0044840023,48.61872891172716
2025-05-19 14:00:00,103239.7,104348.1,103131.7,104301.1,8869.063,920240137.161,103801.89,103576.55945331263,103801.89,106114.40573368191,101489.37426631809,62.139836030190665
2025-05-19 15:00:00,104301.1,104952.3,104239.0,104749.7,8275.654,865700174.1941,103847.26,103688.28712442571,103847.26,106198.39656403384,101496.12343596615,66.44590544405179
2025-05-19 16:00:00,104749.7,105400.0,104462.6,105309.1,7716.642,809485568.4128,103911.66,103842.65025543279,103911.66,106351.72313844108,101471.59686155892,71.16472838398056
2025-05-19 17:00:00,105309.1,105500.0,104900.0,105335.8,7425.416,781239889.067,103971.525,103984.85499301062,103971.525,106492.43150184663,101450.61849815336,71.38634291448227
2025-05-19 18:00:00,105335.8,105500.0,104663.9,104743.6,7254.269,761850240.4228,103911.86,104057.11642224771,103911.86,106289.31145406191,101534.40854593809,59.653231176245555
2025-05-19 19:00:00,104743.6,105500.0,104573.1,105461.7,5688.464,597711007.987,103863.54,104190.88628679555,103863.54,106057.89409837443,101669.18590162556,67.19682623969146
2025-05-19 20:00:00,105461.7,105736.6,105268.9,105429.7,4035.895,425810771.4358,103873.505,104308.86854519598,103873.505,106095.62901612798,101651.38098387203,66.55697919472193
2025-05-19 21:00:00,105429.7,105499.1,104947.2,105392.5,2170.219,228344094.688,103892.215,104412.07154089159,103892.215,106160.7413412969,101623.68865870309,65.7176157062557
2025-05-19 22:00:00,105392.5,105606.6,105130.3,105512.4,2449.925,258188898.2945,103937.315,104516.86472747334,103937.315,106299.87540437399,101574.75459562601,67.25345612220343
2025-05-19 23:00:00,105512.4,105798.4,105409.4,105538.0,1726.78,182388016.2746,104035.875,104614.1157058092,104035.875,106495.81359732953,101575.93640267047,67.6109283136703
2025-05-20 00:00:00,105538.0,106560.0,105531.0,105685.8,9577.812,1015032272.8016,104171.965,104716.18087668452,104171.965,106682.85042845785,101661.07957154214,69.80661784617885
2025-05-20 01:00:00,105685.8,106771.7,105661.7,106412.9,5317.314,565049747.1127,104343.41500000001,104877.77317414313,104343.41500000001,106977.96203768776,101708.86796231226,78.19664510685897
2025-05-20 02:00:00,106412.9,106844.4,105964.0,106079.1,7297.469,776490320.8849,104539.60500000001,104992.18525279617,104539.60500000001,107070.42245851328,102008.78754148674,68.16336927841222
2025-05-20 03:00:00,106079.1,106155.7,105471.6,105718.4,4386.475,464332362.8037,104667.05500000001,105061.34856205368,104667.05500000001,107163.83826313126,102170.27173686876,58.76260080327298
2025-05-20 04:00:00,105718.4,106215.9,105487.7,106179.9,3377.607,357374348.9645,104816.72,105167.87727042951,104816.72,107298.65949593323,102334.78050406677,65.73839262351288
2025-05-20 05:00:00,106179.9,106379.9,106027.8,106078.3,2974.322,315892180.5432,104969.62,105254.58419705527,104969.62,107360.70006742595,102578.53993257404,63.0299531296042
2025-05-20 06:00:00,106078.3,106186.4,105333.7,105409.4,3529.541,372715472.6721,105095.995,105269.32855924049,105095.995,107280.74705431683,102911.24294568316,48.005295110744875
2025-05-20 07:00:00,105409.4,105698.5,104842.4,104958.2,4593.292,483293364.9219,105198.36499999999,105239.69726788424,105198.36499999999,107129.09926149892,103267.63073850106,40.49269757936803
2025-05-20 08:00:00,104958.2,105187.0,104807.7,105163.3,2895.662,304092746.3588,105334.93000000001,105232.42133760956,105334.93000000001,106762.6403127955,103907.21968720452,45.00663707707085
2025-05-20 09:00:00,105163.3,105341.0,105118.7,105231.0,1654.454,174126342.7145,105434.495,105232.28597212293,105434.495,106471.16410007584,104397.82589992415,46.55081546253576
2025-05-20 10:00:00,105231.0,105375.0,104948.6,104969.4,2053.568,215828649.2167,105467.91,105207.24921287312,105467.91,106387.19362246139,104548.62637753862,41.371361448371225
2025-05-20 11:00:00,104969.4,105301.8,104865.8,105163.1,2189.639,230104789.9246,105488.58,105203.04452593284,105488.58,106357.05474914021,104620.1052508598,46.460783717294476
2025-05-20 12:00:00,105163.1,105169.7,104600.0,104717.9,3716.772,389582225.8561,105459.01999999999,105156.84028536781,105459.01999999999,106391.13006488078,104526.9099351192,37.76641784596341
2025-05-20 13:00:00,104717.9,104816.2,104125.4,104396.8,6731.429,702729854.4123,105412.06999999999,105084.45549628517,105412.06999999999,106457.96228407812,104366.17771592186,32.67742070653803
2025-05-20 14:00:00,104396.8,104935.8,104233.7,104480.4,6707.957,701916406.0441,105398.91,105026.92640140088,105398.91,106486.02823963488,104311.79176036513,35.29661255014186
2025-05-20 15:00:00,104480.4,105353.7,104434.9,105287.3,3610.227,379105770.1593,105390.19000000002,105051.72388698174,105390.19000000002,106477.98518757198,104302.39481242806,54.85639892950684
2025-05-20 16:00:00,105287.3,105481.0,105030.0,105162.1,2304.977,242652903.3855,105376.80999999998,105062.23589774538,105376.80999999998,106469.13256446598,104284.48743553399,52.03992170349057
2025-05-20 17:00:00,105162.1,106299.8,105161.8,106150.0,6955.443,737033199.9296,105414.68499999998,105165.83247891249,105414.68499999998,106560.51837316211,104268.85162683786,67.31741044413283
2025-05-20 18:00:00,106150.0,106368.3,105166.0,105230.7,7746.63,819501454.7133,105400.6,105172.01033806369,105400.6,106548.29990392661,104252.9000960734,50.16088141205569
2025-05-20 19:00:00,105230.7,107237.1,105157.1,106986.0,12974.996,1381738256.4848,105473.0,105344.77125824809,105473.0,106822.19475243548,104123.80524756452,68.08238542352163
2025-05-20 20:00:00,106986.0,107292.4,106340.5,106867.1,8487.192,906507776.1967,105532.06499999999,105489.75494793875,105532.06499999999,107017.07843360906,104047.05156639092,66.22124204606982
2025-05-20 21:00:00,106867.1,107194.2,106088.0,106570.5,4997.78,532615248.0334,105539.94499999999,105592.68304813505,105539.94499999999,107046.15972778948,104033.73027221051,61.39081357856303
2025-05-20 22:00:00,106570.5,106845.0,105888.0,106730.1,5017.616,533609448.9522,105572.495,105701.0084721222,105572.495,107154.02218262058,103990.96781737941,63.06364440417854
2025-05-20 23:00:00,106730.1,107159.3,106577.0,106808.2,4488.696,479661356.526,105626.98500000002,105806.45528430103,105626.98500000002,107302.01081067292,103951.95918932711,63.945677270266124
2025-05-21 00:00:00,106808.2,107225.3,106412.5,106697.9,5420.427,578731179.3492,105652.88500000001,105891.35478103427,105652.88500000001,107379.14394291656,103926.62605708346,61.550515743603185
2025-05-21 01:00:00,106697.9,107055.6,106365.8,106433.9,2370.446,253059783.6608,105670.66500000001,105943.0257542691,105670.66500000001,107422.50860906759,103918.82139093243,55.78043568675111
2025-05-21 02:00:00,106433.9,106876.9,106136.0,106801.0,3396.263,361611750.5093,105740.245,106024.73758719585,105740.245,107557.71064027447,103922.77935972552,61.56192973859176
2025-05-21 03:00:00,106801.0,107054.9,106680.6,106788.0,2648.519,283073630.0394,105831.73500000002,106097.42924555815,105831.73500000002,107667.57120330566,103995.89879669437,61.234791926381114
2025-05-21 04:00:00,106788.0,107774.2,106667.0,107251.0,7940.754,852452182.0454,105936.12,106207.29312693355,105936.12,107847.77304119078,104024.46695880921,68.1828749644616
2025-05-21 05:00:00,107251.0,107716.7,107249.1,107500.7,6205.715,667153534.6724,106049.60500000001,106330.47473389226,106049.60500000001,108052.32009756113,104046.8899024389,71.37548897684934
2025-05-21 06:00:00,107500.7,108033.3,107264.2,107718.4,6091.402,656511745.1848,106187.05500000001,106462.6580925692,106187.05500000001,108253.92681531573,104120.18318468428,73.99999023497983
2025-05-21 07:00:00,107718.4,107830.2,106369.6,106426.7,10500.045,1122032448.5417,106250.23499999999,106459.23351232451,106250.23499999999,108261.82862671782,104238.64137328215,45.46260560014047
2025-05-21 08:00:00,106426.7,106732.4,106269.7,106318.9,4443.194,472859668.8423,106330.285,106445.86841591264,106330.285,108208.10129309971,104452.4687069003,43.834785524009
2025-05-21 09:00:00,106318.9,106469.1,106001.8,106137.5,3785.887,402044669.7208,106417.31999999999,106416.49999534953,106417.31999999999,108065.0758347481,104769.56416525188,40.98542165116461
2025-05-21 10:00:00,106137.5,106388.0,106068.8,106260.6,2940.849,312381108.8383,106506.33,106401.65237674481,106506.33,107883.67818454621,105128.9818154538,43.843647835230925
2025-05-21 11:00:00,106260.6,106639.5,106194.3,106490.0,3264.535,347530314.6627,106566.465,106410.06643610245,106566.465,107819.08971932846,105313.84028067153,49.140221499507334
2025-05-21 12:00:00,106490.0,106825.0,106350.0,106505.1,3277.131,349333686.6941,106633.61499999999,106419.11725171174,106633.61499999999,107699.29179760157,105567.9382023984,49.501966083858264
2025-05-21 13:00:00,106505.1,107621.4,106255.4,107199.6,9450.164,1011145226.6697,106686.095,106493.4489420249,106686.095,107754.86615560424,105617.32384439577,63.339742153589334
2025-05-21 14:00:00,107199.6,109087.7,106951.5,109033.7,18016.285,1946257622.2007,106876.245,106735.37761421301,106876.245,108181.75761555273,105570.73238444726,80.02174201388738
2025-05-21 15:00:00,109033.7,109472.8,108310.0,108941.9,22522.932,2453471022.147,106974.04,106945.52260333557,106974.04,108573.9960736072,105374.08392639279,77.97264536161862
2025-05-21 16:00:00,108941.9,109833.0,108658.2,109113.9,14129.559,1544604099.6743,107086.37999999998,107152.03473635124,107086.37999999998,108948.72099834163,105224.03900165833,79.12809294089338
2025-05-21 17:00:00,109113.9,109341.7,106078.5,106558.0,36422.951,3908573647.5067,107085.75499999998,107095.45999955588,107085.75499999998,108948.83320608766,105222.6767939123,41.659595849637334
2025-05-21 18:00:00,106558.0,107366.6,106254.4,106905.9,10637.341,1136482251.5723,107094.545,107077.40666626484,107094.545,108952.20900958979,105236.88099041021,45.698000846002124
2025-05-21 19:00:00,106905.9,108789.5,106560.9,108554.7,11751.117,1267601097.9295,107181.87,107218.10126947772,107181.87,109144.1133467842,105219.62665321579,60.60880460261373
2025-05-21 20:00:00,108554.7,108685.3,107657.9,108181.9,7393.782,799598176.8749,107256.06999999999,107309.89162476556,107256.06999999999,109253.17924045597,105258.96075954402,56.55718335363263
2025-05-21 21:00:00,108181.9,108513.0,107863.2,108360.7,3700.67,400607036.3429,107352.41,107409.96861288312,107352.41,109368.3324754306,105336.48752456941,58.10697859439769
2025-05-21 22:00:00,108360.7,108997.6,108228.1,108690.1,4833.984,525575041.9564,107446.86499999999,107531.88588784663,107446.86499999999,109529.91225597629,105363.81774402369,61.059934818682606
2025-05-21 23:00:00,108690.1,110800.0,108608.0,109608.7,20627.225,2264865164.4282,107587.9,107729.6777080517,107587.9,109856.78648506354,105319.01351493645,68.25914292374998
2025-05-22 00:00:00,109608.7,110149.3,109150.0,109924.6,10098.25,1107864222.186,107721.58,107938.7179263325,107721.58,110211.20167373167,105231.95832626833,70.42850677981386
